Date ,Time,Calispell Cr Temp C),Smalle Cr Temp C),Winchester Cr Temp (C)
1/12/09,12:11:23 PM,1.32,1.53,0.76
1/12/09,2:11:23 AM,1.16,1.38,0.63
1/12/09,2:11:23 PM,1.48,1.73,0.8
1/12/09,3:11:23 AM,1.16,1.38,0.65
1/12/09,3:11:23 PM,1.48,1.83,0.83
1/12/09,4:11:23 AM,1.16,1.38,0.67
1/12/09,4:11:23 PM,1.48,1.84,0.85
1/12/09,5:11:23 AM,1.16,1.38,0.69
1/12/09,5:11:23 PM,1.32,1.89,0.87
1/12/09,6:11:23 AM,1.16,1.39,0.71
1/12/09,6:11:23 PM,1.32,1.86,0.88
1/12/09,7:11:23 AM,1.16,1.4,0.72
1/12/09,7:11:23 PM,1.32,1.82,0.9
1/12/09,8:11:23 AM,1.16,1.41,0.73
1/12/09,8:11:23 PM,1.32,1.77,0.89
1/12/09,9:11:23 AM,1.16,1.42,0.74
1/12/09,9:11:23 PM,1.32,1.72,0.9
1/12/10,1:01:00 AM,NA,NA,NA
1/12/10,1:01:00 PM,NA,NA,NA
1/12/10,10:01:00 AM,NA,NA,NA
1/12/10,10:01:00 PM,NA,NA,NA
1/12/10,11:01:00 AM,NA,NA,NA
1/12/10,11:01:00 PM,NA,NA,NA
1/12/10,12:01:00 AM,NA,NA,NA
1/12/10,12:01:00 PM,NA,NA,NA
1/12/10,2:01:00 AM,NA,NA,NA
1/12/10,2:01:00 PM,NA,NA,NA
1/12/10,3:01:00 AM,NA,NA,NA
1/12/10,3:01:00 PM,NA,NA,NA
1/12/10,4:01:00 AM,NA,NA,NA
1/12/10,4:01:00 PM,NA,NA,NA
1/12/10,5:01:00 AM,NA,NA,NA
1/12/10,5:01:00 PM,NA,NA,NA
1/12/10,6:01:00 AM,NA,NA,NA
1/12/10,6:01:00 PM,NA,NA,NA
1/12/10,7:01:00 AM,NA,NA,NA
1/12/10,7:01:00 PM,NA,NA,NA
1/12/10,8:01:00 AM,NA,NA,NA
1/12/10,8:01:00 PM,NA,NA,NA
1/12/10,9:01:00 AM,NA,NA,NA
1/12/10,9:01:00 PM,NA,NA,NA
1/12/11,1:01:00 AM,NA,-0.03,-0.12
1/12/11,1:01:00 PM,NA,-0.03,-0.12
1/12/11,10:01:00 AM,NA,-0.03,-0.12
1/12/11,10:01:00 PM,NA,-0.03,-0.12
1/12/11,11:01:00 AM,NA,-0.03,-0.12
1/12/11,11:01:00 PM,NA,-0.03,-0.12
1/12/11,12:01:00 AM,NA,-0.03,-0.12
1/12/11,12:01:00 PM,NA,-0.03,-0.12
1/12/11,2:01:00 AM,NA,-0.03,-0.12
1/12/11,2:01:00 PM,NA,-0.03,-0.12
1/12/11,3:01:00 AM,NA,-0.03,-0.12
1/12/11,3:01:00 PM,NA,-0.03,-0.12
1/12/11,4:01:00 AM,NA,-0.03,-0.12
1/12/11,4:01:00 PM,NA,-0.03,-0.12
1/12/11,5:01:00 AM,NA,-0.03,-0.12
1/12/11,5:01:00 PM,NA,-0.03,-0.12
1/12/11,6:01:00 AM,NA,-0.03,-0.12
1/12/11,6:01:00 PM,NA,-0.03,-0.12
1/12/11,7:01:00 AM,NA,-0.03,-0.12
1/12/11,7:01:00 PM,NA,-0.03,-0.12
1/12/11,8:01:00 AM,NA,-0.03,-0.12
1/12/11,8:01:00 PM,NA,-0.03,-0.12
1/12/11,9:01:00 AM,NA,-0.03,-0.12
1/12/11,9:01:00 PM,NA,-0.03,-0.12
1/12/12,1:26:15 AM,0.13,-0.1,-0.05
1/12/12,1:26:15 PM,0.77,0.05,-0.05
1/12/12,1:56:15 AM,0.13,-0.1,-0.05
1/12/12,1:56:15 PM,0.77,0.05,-0.05
1/12/12,10:26:15 AM,0.29,0.05,-0.05
1/12/12,10:26:15 PM,0.45,0.05,-0.05
1/12/12,10:56:15 AM,0.45,0.05,-0.05
1/12/12,10:56:15 PM,0.45,0.05,-0.05
1/12/12,11:26:15 AM,0.45,0.05,-0.05
1/12/12,11:26:15 PM,0.45,0.05,-0.05
1/12/12,11:56:15 AM,0.61,0.05,-0.05
1/12/12,11:56:15 PM,0.45,0.05,-0.05
1/12/12,12:26:15 AM,0.29,-0.1,-0.05
1/12/12,12:26:15 PM,0.61,0.05,-0.05
1/12/12,12:56:15 AM,0.13,-0.1,-0.05
1/12/12,12:56:15 PM,0.61,0.05,-0.05
1/12/12,2:26:15 AM,0.13,-0.1,-0.05
1/12/12,2:26:15 PM,0.77,0.05,-0.05
1/12/12,2:56:15 AM,0.13,0.05,-0.05
1/12/12,2:56:15 PM,0.77,0.05,-0.05
1/12/12,3:26:15 AM,0.13,0.05,-0.05
1/12/12,3:26:15 PM,0.77,0.05,-0.05
1/12/12,3:56:15 AM,0.13,0.05,-0.05
1/12/12,3:56:15 PM,0.61,0.05,-0.05
1/12/12,4:26:15 AM,0.13,0.05,-0.05
1/12/12,4:26:15 PM,0.61,0.05,-0.05
1/12/12,4:56:15 AM,0.13,0.05,-0.05
1/12/12,4:56:15 PM,0.61,0.05,-0.05
1/12/12,5:26:15 AM,0.13,0.05,-0.05
1/12/12,5:26:15 PM,0.45,0.05,-0.05
1/12/12,5:56:15 AM,0.13,0.05,-0.05
1/12/12,5:56:15 PM,0.45,-0.1,-0.05
1/12/12,6:26:15 AM,0.13,0.05,-0.05
1/12/12,6:26:15 PM,0.45,-0.1,-0.05
1/12/12,6:56:15 AM,0.13,0.05,-0.05
1/12/12,6:56:15 PM,0.45,-0.1,-0.05
1/12/12,7:26:15 AM,0.13,0.05,-0.05
1/12/12,7:26:15 PM,0.45,-0.1,-0.05
1/12/12,7:56:15 AM,0.13,0.05,-0.05
1/12/12,7:56:15 PM,0.45,-0.1,-0.05
1/12/12,8:26:15 AM,0.13,0.05,-0.05
1/12/12,8:26:15 PM,0.29,-0.1,-0.05
1/12/12,8:56:15 AM,0.13,0.05,-0.05
1/12/12,8:56:15 PM,0.29,0.05,-0.05
1/12/12,9:26:15 AM,0.13,0.05,-0.05
1/12/12,9:26:15 PM,0.45,0.05,-0.05
1/12/12,9:56:15 AM,0.29,0.05,-0.05
1/12/12,9:56:15 PM,0.45,0.05,-0.05
1/12/13,1:13:31 AM,0.16,-0.03,0.14
1/12/13,1:13:31 PM,0.72,0.11,0.14
1/12/13,1:43:31 AM,0.16,-0.03,0.14
1/12/13,1:43:31 PM,0.72,0.16,0.14
1/12/13,10:13:31 AM,0.41,0,0.14
1/12/13,10:13:31 PM,0.16,-0.03,0.14
1/12/13,10:43:31 AM,0.47,0,0.14
1/12/13,10:43:31 PM,0.16,-0.03,0.14
1/12/13,11:13:31 AM,0.52,0.02,0.14
1/12/13,11:13:31 PM,0.16,-0.03,0.14
1/12/13,11:43:31 AM,0.55,0.05,0.14
1/12/13,11:43:31 PM,0.16,-0.03,0.14
1/12/13,12:13:31 AM,0.22,-0.03,0.14
1/12/13,12:13:31 PM,0.61,0.11,0.14
1/12/13,12:43:31 AM,0.16,-0.03,0.14
1/12/13,12:43:31 PM,0.66,0.14,0.14
1/12/13,2:13:31 AM,0.16,-0.03,0.14
1/12/13,2:13:31 PM,0.72,0.16,0.14
1/12/13,2:43:31 AM,0.16,-0.03,0.14
1/12/13,2:43:31 PM,0.72,0.14,0.14
1/12/13,3:13:31 AM,0.14,0,0.14
1/12/13,3:13:31 PM,0.72,0.14,0.14
1/12/13,3:43:31 AM,0.11,0,0.14
1/12/13,3:43:31 PM,0.66,0.16,0.14
1/12/13,4:13:31 AM,0.14,0,0.14
1/12/13,4:13:31 PM,0.58,0.16,0.14
1/12/13,4:43:31 AM,0.19,0,0.14
1/12/13,4:43:31 PM,0.5,0.11,0.14
1/12/13,5:13:31 AM,0.22,0,0.14
1/12/13,5:13:31 PM,0.44,0.05,0.14
1/12/13,5:43:31 AM,0.25,0,0.14
1/12/13,5:43:31 PM,0.38,0.02,0.14
1/12/13,6:13:31 AM,0.27,0,0.14
1/12/13,6:13:31 PM,0.36,-0.03,0.14
1/12/13,6:43:31 AM,0.27,0,0.14
1/12/13,6:43:31 PM,0.3,-0.06,0.14
1/12/13,7:13:31 AM,0.3,0,0.14
1/12/13,7:13:31 PM,0.27,-0.03,0.14
1/12/13,7:43:31 AM,0.33,0,0.14
1/12/13,7:43:31 PM,0.25,-0.03,0.14
1/12/13,8:13:31 AM,0.33,0,0.14
1/12/13,8:13:31 PM,0.22,-0.03,0.14
1/12/13,8:43:31 AM,0.36,0,0.14
1/12/13,8:43:31 PM,0.19,-0.03,0.14
1/12/13,9:13:31 AM,0.36,0,0.14
1/12/13,9:13:31 PM,0.16,-0.03,0.14
1/12/13,9:43:31 AM,0.38,0,0.14
1/12/13,9:43:31 PM,0.16,-0.03,0.14
1/13/09,1:11:23 AM,1.48,1.6,0.89
1/13/09,1:11:23 PM,1.8,1.9,0.91
1/13/09,10:11:23 AM,1.64,1.68,0.89
1/13/09,10:11:23 PM,1.64,1.87,0.99
1/13/09,11:11:23 AM,1.64,1.71,0.88
1/13/09,11:11:23 PM,1.64,1.83,0.98
1/13/09,12:11:23 AM,1.32,1.65,0.9
1/13/09,12:11:23 PM,1.8,1.78,0.9
1/13/09,2:11:23 AM,1.48,1.62,0.89
1/13/09,2:11:23 PM,1.96,2.01,0.95
1/13/09,3:11:23 AM,1.48,1.63,0.9
1/13/09,3:11:23 PM,1.96,2.11,0.98
1/13/09,4:11:23 AM,1.48,1.6,0.88
1/13/09,4:11:23 PM,1.96,2.22,1
1/13/09,5:11:23 AM,1.48,1.66,0.88
1/13/09,5:11:23 PM,1.8,2.23,1.02
1/13/09,6:11:23 AM,1.48,1.64,0.88
1/13/09,6:11:23 PM,1.8,2.19,1.03
1/13/09,7:11:23 AM,1.48,1.66,0.89
1/13/09,7:11:23 PM,1.64,2.09,1.04
1/13/09,8:11:23 AM,1.48,1.64,0.88
1/13/09,8:11:23 PM,1.64,2,1.02
1/13/09,9:11:23 AM,1.48,1.63,0.88
1/13/09,9:11:23 PM,1.64,1.94,1.01
1/13/10,1:01:00 AM,NA,NA,NA
1/13/10,1:01:00 PM,NA,NA,NA
1/13/10,10:01:00 AM,NA,NA,NA
1/13/10,10:01:00 PM,NA,NA,NA
1/13/10,11:01:00 AM,NA,NA,NA
1/13/10,11:01:00 PM,NA,NA,NA
1/13/10,12:01:00 AM,NA,NA,NA
1/13/10,12:01:00 PM,NA,NA,NA
1/13/10,2:01:00 AM,NA,NA,NA
1/13/10,2:01:00 PM,NA,NA,NA
1/13/10,3:01:00 AM,NA,NA,NA
1/13/10,3:01:00 PM,NA,NA,NA
1/13/10,4:01:00 AM,NA,NA,NA
1/13/10,4:01:00 PM,NA,NA,NA
1/13/10,5:01:00 AM,NA,NA,NA
1/13/10,5:01:00 PM,NA,NA,NA
1/13/10,6:01:00 AM,NA,NA,NA
1/13/10,6:01:00 PM,NA,NA,NA
1/13/10,7:01:00 AM,NA,NA,NA
1/13/10,7:01:00 PM,NA,NA,NA
1/13/10,8:01:00 AM,NA,NA,NA
1/13/10,8:01:00 PM,NA,NA,NA
1/13/10,9:01:00 AM,NA,NA,NA
1/13/10,9:01:00 PM,NA,NA,NA
1/13/11,1:01:00 AM,NA,-0.03,-0.12
1/13/11,1:01:00 PM,NA,0.12,-0.12
1/13/11,10:01:00 AM,NA,-0.03,-0.12
1/13/11,10:01:00 PM,NA,0.12,-0.12
1/13/11,11:01:00 AM,NA,0.12,-0.12
1/13/11,11:01:00 PM,NA,0.12,-0.12
1/13/11,12:01:00 AM,NA,-0.03,-0.12
1/13/11,12:01:00 PM,NA,-0.03,-0.12
1/13/11,2:01:00 AM,NA,-0.03,-0.12
1/13/11,2:01:00 PM,NA,0.12,-0.12
1/13/11,3:01:00 AM,NA,-0.03,-0.12
1/13/11,3:01:00 PM,NA,0.12,-0.12
1/13/11,4:01:00 AM,NA,-0.03,-0.12
1/13/11,4:01:00 PM,NA,0.12,-0.12
1/13/11,5:01:00 AM,NA,-0.03,-0.12
1/13/11,5:01:00 PM,NA,0.12,-0.12
1/13/11,6:01:00 AM,NA,-0.03,-0.12
1/13/11,6:01:00 PM,NA,0.12,-0.12
1/13/11,7:01:00 AM,NA,-0.03,-0.12
1/13/11,7:01:00 PM,NA,0.12,-0.12
1/13/11,8:01:00 AM,NA,-0.03,-0.12
1/13/11,8:01:00 PM,NA,0.12,-0.12
1/13/11,9:01:00 AM,NA,-0.03,-0.12
1/13/11,9:01:00 PM,NA,0.12,-0.12
1/13/12,1:26:15 AM,0.29,0.05,-0.05
1/13/12,1:26:15 PM,0.93,0.21,-0.05
1/13/12,1:56:15 AM,0.45,0.05,-0.05
1/13/12,1:56:15 PM,0.93,0.21,-0.05
1/13/12,10:26:15 AM,0.61,0.05,-0.05
1/13/12,10:26:15 PM,0.77,0.05,-0.05
1/13/12,10:56:15 AM,0.45,0.05,-0.05
1/13/12,10:56:15 PM,0.77,0.05,-0.05
1/13/12,11:26:15 AM,0.61,0.21,-0.05
1/13/12,11:26:15 PM,0.77,0.05,-0.05
1/13/12,11:56:15 AM,0.61,0.21,-0.05
1/13/12,11:56:15 PM,0.77,0.05,-0.05
1/13/12,12:26:15 AM,0.45,0.05,-0.05
1/13/12,12:26:15 PM,0.77,0.21,-0.05
1/13/12,12:56:15 AM,0.45,0.05,-0.05
1/13/12,12:56:15 PM,0.77,0.21,-0.05
1/13/12,2:26:15 AM,0.45,0.05,-0.05
1/13/12,2:26:15 PM,0.93,0.21,-0.05
1/13/12,2:56:15 AM,0.45,0.05,-0.05
1/13/12,2:56:15 PM,0.93,0.21,-0.05
1/13/12,3:26:15 AM,0.45,0.05,-0.05
1/13/12,3:26:15 PM,0.93,0.21,-0.05
1/13/12,3:56:15 AM,0.45,0.05,-0.05
1/13/12,3:56:15 PM,0.93,0.05,-0.05
1/13/12,4:26:15 AM,0.45,-0.1,-0.05
1/13/12,4:26:15 PM,0.93,0.05,-0.05
1/13/12,4:56:15 AM,0.45,-0.1,-0.05
1/13/12,4:56:15 PM,0.77,0.05,-0.05
1/13/12,5:26:15 AM,0.45,0.05,-0.05
1/13/12,5:26:15 PM,0.77,0.05,-0.05
1/13/12,5:56:15 AM,0.45,0.05,-0.05
1/13/12,5:56:15 PM,0.77,0.05,-0.05
1/13/12,6:26:15 AM,0.45,0.05,-0.05
1/13/12,6:26:15 PM,0.77,0.05,-0.05
1/13/12,6:56:15 AM,0.45,0.05,-0.05
1/13/12,6:56:15 PM,0.77,0.05,-0.05
1/13/12,7:26:15 AM,0.45,0.05,-0.05
1/13/12,7:26:15 PM,0.77,0.05,-0.05
1/13/12,7:56:15 AM,0.45,0.05,-0.05
1/13/12,7:56:15 PM,0.77,0.05,-0.05
1/13/12,8:26:15 AM,0.45,0.05,-0.05
1/13/12,8:26:15 PM,0.77,0.05,-0.05
1/13/12,8:56:15 AM,0.45,0.05,-0.05
1/13/12,8:56:15 PM,0.77,0.05,-0.05
1/13/12,9:26:15 AM,0.45,0.05,-0.05
1/13/12,9:26:15 PM,0.77,0.05,-0.05
1/13/12,9:56:15 AM,0.61,0.05,-0.05
1/13/12,9:56:15 PM,0.77,0.05,-0.05
1/13/13,1:13:31 AM,0.19,-0.03,0.14
1/13/13,1:13:31 PM,0.33,0,0.14
1/13/13,1:43:31 AM,0.22,0,0.14
1/13/13,1:43:31 PM,0.41,0,0.14
1/13/13,10:13:31 AM,0.08,0,0.14
1/13/13,10:13:31 PM,0.36,0,0.14
1/13/13,10:43:31 AM,0.08,0,0.14
1/13/13,10:43:31 PM,0.33,0,0.14
1/13/13,11:13:31 AM,0.11,0,0.14
1/13/13,11:13:31 PM,0.33,0,0.14
1/13/13,11:43:31 AM,0.14,0,0.14
1/13/13,11:43:31 PM,0.33,0,0.14
1/13/13,12:13:31 AM,0.16,-0.03,0.14
1/13/13,12:13:31 PM,0.19,0,0.14
1/13/13,12:43:31 AM,0.19,-0.03,0.14
1/13/13,12:43:31 PM,0.25,0,0.14
1/13/13,2:13:31 AM,0.22,0,0.14
1/13/13,2:13:31 PM,0.47,0,0.14
1/13/13,2:43:31 AM,0.22,-0.03,0.14
1/13/13,2:43:31 PM,0.5,0,0.14
1/13/13,3:13:31 AM,0.19,-0.03,0.14
1/13/13,3:13:31 PM,0.5,0,0.14
1/13/13,3:43:31 AM,0.16,-0.03,0.14
1/13/13,3:43:31 PM,0.44,0,0.14
1/13/13,4:13:31 AM,0.16,-0.03,0.14
1/13/13,4:13:31 PM,0.44,0,0.14
1/13/13,4:43:31 AM,0.16,-0.03,0.14
1/13/13,4:43:31 PM,0.44,0,0.14
1/13/13,5:13:31 AM,0.16,-0.03,0.14
1/13/13,5:13:31 PM,0.44,0,0.14
1/13/13,5:43:31 AM,0.16,-0.03,0.14
1/13/13,5:43:31 PM,0.41,0,0.14
1/13/13,6:13:31 AM,0.14,-0.03,0.14
1/13/13,6:13:31 PM,0.41,0,0.14
1/13/13,6:43:31 AM,0.11,-0.03,0.14
1/13/13,6:43:31 PM,0.41,0,0.14
1/13/13,7:13:31 AM,0.08,-0.03,0.14
1/13/13,7:13:31 PM,0.38,0,0.14
1/13/13,7:43:31 AM,0.05,-0.03,0.14
1/13/13,7:43:31 PM,0.38,0,0.14
1/13/13,8:13:31 AM,0.05,-0.03,0.14
1/13/13,8:13:31 PM,0.38,0,0.14
1/13/13,8:43:31 AM,0.08,-0.03,0.14
1/13/13,8:43:31 PM,0.36,0,0.14
1/13/13,9:13:31 AM,0.08,-0.03,0.14
1/13/13,9:13:31 PM,0.36,0,0.14
1/13/13,9:43:31 AM,0.08,0,0.14
1/13/13,9:43:31 PM,0.36,0,0.14
1/14/09,1:11:23 AM,1.64,1.78,0.97
1/14/09,1:11:23 PM,1.96,1.95,0.9
1/14/09,10:11:23 AM,1.8,1.72,0.91
1/14/09,10:11:23 PM,1.64,1.89,1.02
1/14/09,11:11:23 AM,1.8,1.75,0.91
1/14/09,11:11:23 PM,1.64,1.86,1.02
1/14/09,12:11:23 AM,1.64,1.81,0.97
1/14/09,12:11:23 PM,1.96,1.81,0.88
1/14/09,2:11:23 AM,1.64,1.77,0.94
1/14/09,2:11:23 PM,1.96,2.05,0.95
1/14/09,3:11:23 AM,1.64,1.78,0.96
1/14/09,3:11:23 PM,1.96,2.14,1
1/14/09,4:11:23 AM,1.64,1.77,0.95
1/14/09,4:11:23 PM,1.96,2.18,1.02
1/14/09,5:11:23 AM,1.64,1.74,0.93
1/14/09,5:11:23 PM,1.96,2.21,1.04
1/14/09,6:11:23 AM,1.64,1.75,0.94
1/14/09,6:11:23 PM,1.8,2.17,1.05
1/14/09,7:11:23 AM,1.64,1.75,0.93
1/14/09,7:11:23 PM,1.8,2.11,1.05
1/14/09,8:11:23 AM,1.64,1.74,0.92
1/14/09,8:11:23 PM,1.8,2.04,1.03
1/14/09,9:11:23 AM,1.64,1.72,0.92
1/14/09,9:11:23 PM,1.64,1.95,1.02
1/14/10,1:01:00 AM,NA,NA,NA
1/14/10,1:01:00 PM,NA,NA,NA
1/14/10,10:01:00 AM,NA,NA,NA
1/14/10,10:01:00 PM,NA,NA,NA
1/14/10,11:01:00 AM,NA,NA,NA
1/14/10,11:01:00 PM,NA,NA,NA
1/14/10,12:01:00 AM,NA,NA,NA
1/14/10,12:01:00 PM,NA,NA,NA
1/14/10,2:01:00 AM,NA,NA,NA
1/14/10,2:01:00 PM,NA,NA,NA
1/14/10,3:01:00 AM,NA,NA,NA
1/14/10,3:01:00 PM,NA,NA,NA
1/14/10,4:01:00 AM,NA,NA,NA
1/14/10,4:01:00 PM,NA,NA,NA
1/14/10,5:01:00 AM,NA,NA,NA
1/14/10,5:01:00 PM,NA,NA,NA
1/14/10,6:01:00 AM,NA,NA,NA
1/14/10,6:01:00 PM,NA,NA,NA
1/14/10,7:01:00 AM,NA,NA,NA
1/14/10,7:01:00 PM,NA,NA,NA
1/14/10,8:01:00 AM,NA,NA,NA
1/14/10,8:01:00 PM,NA,NA,NA
1/14/10,9:01:00 AM,NA,NA,NA
1/14/10,9:01:00 PM,NA,NA,NA
1/14/11,1:01:00 AM,NA,-0.03,-0.12
1/14/11,1:01:00 PM,NA,0.12,-0.12
1/14/11,10:01:00 AM,NA,0.12,-0.12
1/14/11,10:01:00 PM,NA,0.12,-0.12
1/14/11,11:01:00 AM,NA,0.12,0.03
1/14/11,11:01:00 PM,NA,0.12,-0.12
1/14/11,12:01:00 AM,NA,0.12,-0.12
1/14/11,12:01:00 PM,NA,0.12,-0.12
1/14/11,2:01:00 AM,NA,0.12,-0.12
1/14/11,2:01:00 PM,NA,0.12,-0.12
1/14/11,3:01:00 AM,NA,0.12,-0.12
1/14/11,3:01:00 PM,NA,0.12,-0.12
1/14/11,4:01:00 AM,NA,0.12,-0.12
1/14/11,4:01:00 PM,NA,0.12,-0.12
1/14/11,5:01:00 AM,NA,0.12,-0.12
1/14/11,5:01:00 PM,NA,0.12,-0.12
1/14/11,6:01:00 AM,NA,0.12,0.03
1/14/11,6:01:00 PM,NA,0.12,-0.12
1/14/11,7:01:00 AM,NA,0.12,0.03
1/14/11,7:01:00 PM,NA,0.12,-0.12
1/14/11,8:01:00 AM,NA,0.12,0.03
1/14/11,8:01:00 PM,NA,0.12,-0.12
1/14/11,9:01:00 AM,NA,0.12,-0.12
1/14/11,9:01:00 PM,NA,0.12,-0.12
1/14/12,1:26:15 AM,0.77,0.05,-0.05
1/14/12,1:26:15 PM,1.41,0.37,-0.05
1/14/12,1:56:15 AM,0.77,0.05,-0.05
1/14/12,1:56:15 PM,1.41,0.37,-0.05
1/14/12,10:26:15 AM,0.93,0.21,-0.05
1/14/12,10:26:15 PM,0.77,0.21,-0.05
1/14/12,10:56:15 AM,0.93,0.21,-0.05
1/14/12,10:56:15 PM,0.77,0.05,-0.05
1/14/12,11:26:15 AM,0.93,0.21,-0.05
1/14/12,11:26:15 PM,0.77,0.05,-0.05
1/14/12,11:56:15 AM,1.09,0.37,-0.05
1/14/12,11:56:15 PM,0.61,0.05,-0.05
1/14/12,12:26:15 AM,0.77,0.05,-0.05
1/14/12,12:26:15 PM,1.09,0.37,-0.05
1/14/12,12:56:15 AM,0.77,0.05,-0.05
1/14/12,12:56:15 PM,1.25,0.53,-0.05
1/14/12,2:26:15 AM,0.77,0.05,-0.05
1/14/12,2:26:15 PM,1.41,0.53,-0.05
1/14/12,2:56:15 AM,0.77,0.05,-0.05
1/14/12,2:56:15 PM,1.41,0.53,-0.05
1/14/12,3:26:15 AM,0.77,0.05,-0.05
1/14/12,3:26:15 PM,1.25,0.37,-0.05
1/14/12,3:56:15 AM,0.77,0.05,-0.05
1/14/12,3:56:15 PM,1.25,0.37,-0.05
1/14/12,4:26:15 AM,0.77,0.05,-0.05
1/14/12,4:26:15 PM,1.25,0.37,-0.05
1/14/12,4:56:15 AM,0.77,0.05,-0.05
1/14/12,4:56:15 PM,1.25,0.37,-0.05
1/14/12,5:26:15 AM,0.77,0.05,-0.05
1/14/12,5:26:15 PM,1.09,0.37,-0.05
1/14/12,5:56:15 AM,0.77,0.05,-0.05
1/14/12,5:56:15 PM,1.09,0.37,-0.05
1/14/12,6:26:15 AM,0.77,0.05,-0.05
1/14/12,6:26:15 PM,1.09,0.37,-0.05
1/14/12,6:56:15 AM,0.77,0.05,-0.05
1/14/12,6:56:15 PM,1.09,0.37,-0.05
1/14/12,7:26:15 AM,0.77,0.05,-0.05
1/14/12,7:26:15 PM,0.93,0.37,-0.05
1/14/12,7:56:15 AM,0.77,0.05,-0.05
1/14/12,7:56:15 PM,0.93,0.37,-0.05
1/14/12,8:26:15 AM,0.77,0.05,-0.05
1/14/12,8:26:15 PM,0.93,0.21,-0.05
1/14/12,8:56:15 AM,0.77,0.05,-0.05
1/14/12,8:56:15 PM,0.77,0.21,-0.05
1/14/12,9:26:15 AM,0.77,0.21,-0.05
1/14/12,9:26:15 PM,0.77,0.21,-0.05
1/14/12,9:56:15 AM,0.77,0.21,-0.05
1/14/12,9:56:15 PM,0.77,0.21,-0.05
1/14/13,1:13:31 AM,0.36,0,0.14
1/14/13,1:13:31 PM,0.55,0.05,0.14
1/14/13,1:43:31 AM,0.36,0,0.14
1/14/13,1:43:31 PM,0.58,0.08,0.14
1/14/13,10:13:31 AM,0.41,0.02,0.14
1/14/13,10:13:31 PM,0.52,0.05,0.14
1/14/13,10:43:31 AM,0.44,0.02,0.14
1/14/13,10:43:31 PM,0.52,0.05,0.14
1/14/13,11:13:31 AM,0.44,0.02,0.14
1/14/13,11:13:31 PM,0.52,0.05,0.14
1/14/13,11:43:31 AM,0.47,0.05,0.14
1/14/13,11:43:31 PM,0.52,0.05,0.14
1/14/13,12:13:31 AM,0.33,0,0.14
1/14/13,12:13:31 PM,0.5,0.05,0.14
1/14/13,12:43:31 AM,0.36,0,0.14
1/14/13,12:43:31 PM,0.55,0.05,0.14
1/14/13,2:13:31 AM,0.36,0,0.14
1/14/13,2:13:31 PM,0.58,0.08,0.14
1/14/13,2:43:31 AM,0.36,0,0.14
1/14/13,2:43:31 PM,0.58,0.08,0.14
1/14/13,3:13:31 AM,0.36,0,0.14
1/14/13,3:13:31 PM,0.55,0.05,0.14
1/14/13,3:43:31 AM,0.38,0,0.14
1/14/13,3:43:31 PM,0.55,0.05,0.14
1/14/13,4:13:31 AM,0.38,0,0.14
1/14/13,4:13:31 PM,0.55,0.05,0.14
1/14/13,4:43:31 AM,0.38,0,0.14
1/14/13,4:43:31 PM,0.55,0.05,0.14
1/14/13,5:13:31 AM,0.38,0,0.14
1/14/13,5:13:31 PM,0.55,0.05,0.14
1/14/13,5:43:31 AM,0.38,0,0.14
1/14/13,5:43:31 PM,0.52,0.05,0.14
1/14/13,6:13:31 AM,0.38,0,0.14
1/14/13,6:13:31 PM,0.5,0.05,0.14
1/14/13,6:43:31 AM,0.38,0,0.14
1/14/13,6:43:31 PM,0.5,0.05,0.14
1/14/13,7:13:31 AM,0.38,0,0.14
1/14/13,7:13:31 PM,0.5,0.05,0.14
1/14/13,7:43:31 AM,0.38,0,0.14
1/14/13,7:43:31 PM,0.5,0.05,0.14
1/14/13,8:13:31 AM,0.38,0,0.14
1/14/13,8:13:31 PM,0.52,0.05,0.14
1/14/13,8:43:31 AM,0.38,0,0.14
1/14/13,8:43:31 PM,0.5,0.05,0.14
1/14/13,9:13:31 AM,0.38,0,0.14
1/14/13,9:13:31 PM,0.5,0.05,0.14
1/14/13,9:43:31 AM,0.41,0,0.14
1/14/13,9:43:31 PM,0.52,0.05,0.14
1/15/09,1:11:23 AM,1.64,1.74,0.98
1/15/09,1:11:23 PM,1.96,1.89,0.79
1/15/09,10:11:23 AM,1.64,1.56,0.8
1/15/09,10:11:23 PM,1.64,1.87,0.97
1/15/09,11:11:23 AM,1.8,1.61,0.78
1/15/09,11:11:23 PM,1.64,1.81,0.95
1/15/09,12:11:23 AM,1.64,1.79,0.99
1/15/09,12:11:23 PM,1.96,1.74,0.78
1/15/09,2:11:23 AM,1.64,1.73,0.97
1/15/09,2:11:23 PM,1.96,2.04,0.85
1/15/09,3:11:23 AM,1.64,1.69,0.95
1/15/09,3:11:23 PM,1.96,2.12,0.89
1/15/09,4:11:23 AM,1.64,1.64,0.91
1/15/09,4:11:23 PM,1.96,2.26,0.92
1/15/09,5:11:23 AM,1.64,1.63,0.89
1/15/09,5:11:23 PM,1.8,2.26,0.94
1/15/09,6:11:23 AM,1.64,1.62,0.86
1/15/09,6:11:23 PM,1.8,2.18,0.98
1/15/09,7:11:23 AM,1.48,1.6,0.84
1/15/09,7:11:23 PM,1.64,2.09,0.99
1/15/09,8:11:23 AM,1.48,1.58,0.84
1/15/09,8:11:23 PM,1.64,2,0.97
1/15/09,9:11:23 AM,1.64,1.57,0.82
1/15/09,9:11:23 PM,1.64,1.92,0.97
